serial_number,Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap
25,Polkadot,DOT,2020-09-14 23:59:59,5.6028,5.1264,5.2964,5.3487,1008259712.1171,4560564713.56071
26,Polkadot,DOT,2020-09-15 23:59:59,5.4519,5.0957,5.3666,5.0957,897864383.944,4344841940.61479
27,Polkadot,DOT,2020-09-16 23:59:59,5.2813,4.9862,5.069,5.0803,792360520.6044,4331724982.68753
28,Polkadot,DOT,2020-09-17 23:59:59,5.4177,5.0617,5.0803,5.3363,776350363.0288,4549984896.08848
29,Polkadot,DOT,2020-09-18 23:59:59,5.4591,5.1086,5.3417,5.2458,683398179.6278,4472788248.79357
30,Polkadot,DOT,2020-09-19 23:59:59,5.2557,4.825,5.2532,4.9254,605268040.0601,4199640090.85282
31,Polkadot,DOT,2020-09-20 23:59:59,4.9745,4.4249,4.9289,4.6724,798507890.7216,3983952931.6032
32,Polkadot,DOT,2020-09-21 23:59:59,4.7009,3.9505,4.6724,4.0946,1096736656.9539,3491249077.07478
33,Polkadot,DOT,2020-09-22 23:59:59,4.2086,3.9182,4.0854,4.1745,673117343.7314,3559346334.81572
34,Polkadot,DOT,2020-09-23 23:59:59,4.3159,3.9741,4.1686,4.0314,557062766.181,3437376885.779542
35,Polkadot,DOT,2020-09-24 23:59:59,4.4,3.9932,4.0214,4.382,437573445.6526,3736279268.464258
36,Polkadot,DOT,2020-09-25 23:59:59,4.5279,4.2621,4.3763,4.421,425191119.2614,3769516670.958218
37,Polkadot,DOT,2020-09-26 23:59:59,4.464,4.2425,4.4222,4.3477,329745176.1075,3707023756.035564
38,Polkadot,DOT,2020-09-27 23:59:59,4.3622,4.1605,4.3404,4.3103,316361927.4218,3675151411.956258
39,Polkadot,DOT,2020-09-28 23:59:59,4.583,4.2701,4.3024,4.3979,543507456.4594,3749825720.83317
40,Polkadot,DOT,2020-09-29 23:59:59,4.6029,4.3581,4.4218,4.5005,508965929.3066,3837300168.0152
41,Polkadot,DOT,2020-09-30 23:59:59,4.5029,4.2536,4.5029,4.3498,378446619.7381,3708830409.386106
42,Polkadot,DOT,2020-10-01 23:59:59,4.5834,4.2574,4.351,4.3438,445143707.8943,3703757887.077122
43,Polkadot,DOT,2020-10-02 23:59:59,4.3585,3.9332,4.3445,4.1232,554916297.4339,3515619342.004152
44,Polkadot,DOT,2020-10-03 23:59:59,4.1315,4.0381,4.1273,4.07,361964763.2465,3470315783.6107564
45,Polkadot,DOT,2020-10-04 23:59:59,4.1955,4.0215,4.0676,4.1739,286356968.5655,3558875853.0090723
46,Polkadot,DOT,2020-10-05 23:59:59,4.2335,4.1202,4.1813,4.1727,332264663.8178,3557842898.4826026
47,Polkadot,DOT,2020-10-06 23:59:59,4.182,3.6457,4.1693,3.7562,662270710.9198,3202682677.053952
48,Polkadot,DOT,2020-10-07 23:59:59,3.8777,3.6203,3.7535,3.8588,629063455.7668,3290194893.422914
49,Polkadot,DOT,2020-10-08 23:59:59,4.16,3.6646,3.8576,4.1026,614223110.6245,3498108576.119667
50,Polkadot,DOT,2020-10-09 23:59:59,4.3519,4.02,4.1119,4.2625,491506581.927,3634383221.17195
51,Polkadot,DOT,2020-10-10 23:59:59,4.4758,4.2397,4.2604,4.253,492038159.2245,3626272561.8142967
52,Polkadot,DOT,2020-10-11 23:59:59,4.3344,4.1786,4.2587,4.2622,388098954.9511,3634122785.454131
53,Polkadot,DOT,2020-10-12 23:59:59,4.437,4.2079,4.2557,4.3199,489608532.2239,3683393732.5923753
54,Polkadot,DOT,2020-10-13 23:59:59,4.3445,4.1577,4.3161,4.2494,420659946.9847,3623241282.448153
55,Polkadot,DOT,2020-10-14 23:59:59,4.3581,4.0937,4.2555,4.1991,520198619.3498,3580365245.434826
56,Polkadot,DOT,2020-10-15 23:59:59,4.1923,4.0338,4.1923,4.0968,450623089.4795,3493136395.141141
57,Polkadot,DOT,2020-10-16 23:59:59,4.1571,3.8399,4.1,3.9095,443295515.1973,3333451299.5383964
58,Polkadot,DOT,2020-10-17 23:59:59,3.9774,3.8716,3.9171,3.9673,206453737.7255,3382668460.784038
59,Polkadot,DOT,2020-10-18 23:59:59,4.1217,3.96,3.9684,4.1047,204108300.3865,3499821171.101896
