serial_number,Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap
36,NEM,XEM,2015-05-07 23:59:59,0.0002,0.0001,0.0001,0.0002,2475.3,1408166.99984
37,NEM,XEM,2015-05-08 23:59:59,0.0002,0.0001,0.0002,0.0002,1043.1801,1397294.99984
38,NEM,XEM,2015-05-09 23:59:59,0.0002,0.0001,0.0002,0.0001,623.431,1349873.99985
39,NEM,XEM,2015-05-10 23:59:59,0.0002,0.0001,0.0001,0.0002,1774.12,1362644.99985
40,NEM,XEM,2015-05-11 23:59:59,0.0002,0.0001,0.0002,0.0002,3366.7,1394828.99985
41,NEM,XEM,2015-05-12 23:59:59,0.0002,0.0001,0.0002,0.0002,4764.8799,1482236.99984
42,NEM,XEM,2015-05-13 23:59:59,0.0002,0.0002,0.0002,0.0002,4187.4702,1428560.99984
43,NEM,XEM,2015-05-14 23:59:59,0.0002,0.0002,0.0002,0.0002,1647.41,1439810.99984
44,NEM,XEM,2015-05-15 23:59:59,0.0002,0.0002,0.0002,0.0002,1260.36,1474226.99984
45,NEM,XEM,2015-05-16 23:59:59,0.0002,0.0002,0.0002,0.0002,4958.02,1399958.99984
46,NEM,XEM,2015-05-17 23:59:59,0.0002,0.0002,0.0002,0.0002,1048.95,1437047.99984
47,NEM,XEM,2015-05-18 23:59:59,0.0002,0.0002,0.0002,0.0002,12652.9004,1518884.99983
48,NEM,XEM,2015-05-19 23:59:59,0.0002,0.0002,0.0002,0.0002,9162.7803,1534742.99983
49,NEM,XEM,2015-05-20 23:59:59,0.0002,0.0002,0.0002,0.0002,8927.9102,1545776.99983
50,NEM,XEM,2015-05-21 23:59:59,0.0002,0.0002,0.0002,0.0002,7585.9902,1549952.99983
51,NEM,XEM,2015-05-22 23:59:59,0.0002,0.0002,0.0002,0.0002,4135.5498,1597391.99982
52,NEM,XEM,2015-05-23 23:59:59,0.0002,0.0002,0.0002,0.0002,4559.6699,1593449.99982
53,NEM,XEM,2015-05-24 23:59:59,0.0002,0.0002,0.0002,0.0002,5675.3501,1638656.99982
54,NEM,XEM,2015-05-25 23:59:59,0.0002,0.0002,0.0002,0.0002,6871.3599,1599641.99982
55,NEM,XEM,2015-05-26 23:59:59,0.0002,0.0002,0.0002,0.0002,3845.3601,1646000.99982
56,NEM,XEM,2015-05-27 23:59:59,0.0002,0.0002,0.0002,0.0002,8659.3203,1777238.9998
57,NEM,XEM,2015-05-28 23:59:59,0.0002,0.0002,0.0002,0.0002,7217.1499,1763252.9998
58,NEM,XEM,2015-05-29 23:59:59,0.0002,0.0002,0.0002,0.0002,7998.8599,1650536.99982
59,NEM,XEM,2015-05-30 23:59:59,0.0002,0.0002,0.0002,0.0002,7227.6299,1668698.99981
60,NEM,XEM,2015-05-31 23:59:59,0.0002,0.0002,0.0002,0.0002,4683.8101,1590263.99982
61,NEM,XEM,2015-06-01 23:59:59,0.0002,0.0002,0.0002,0.0002,3524.6201,1531034.99983
62,NEM,XEM,2015-06-02 23:59:59,0.0002,0.0002,0.0002,0.0002,5642.0698,1604807.99982
63,NEM,XEM,2015-06-03 23:59:59,0.0002,0.0002,0.0002,0.0002,1819.84,1595177.99982
64,NEM,XEM,2015-06-04 23:59:59,0.0002,0.0002,0.0002,0.0002,2220.02,1547477.99983
65,NEM,XEM,2015-06-05 23:59:59,0.0002,0.0002,0.0002,0.0002,4104.6401,1611044.99982
66,NEM,XEM,2015-06-06 23:59:59,0.0002,0.0002,0.0002,0.0002,3363.5701,1529198.99983
67,NEM,XEM,2015-06-07 23:59:59,0.0002,0.0002,0.0002,0.0002,3359.77,1509362.99983
68,NEM,XEM,2015-06-08 23:59:59,0.0002,0.0002,0.0002,0.0002,3109.7,1543310.99983
69,NEM,XEM,2015-06-09 23:59:59,0.0002,0.0001,0.0002,0.0001,8723.0996,1327499.99985
70,NEM,XEM,2015-06-10 23:59:59,0.0002,0.0001,0.0001,0.0002,4577.23,1379123.99985
71,NEM,XEM,2015-06-11 23:59:59,0.0002,0.0001,0.0002,0.0001,4653.1201,1333106.99985
72,NEM,XEM,2015-06-12 23:59:59,0.0002,0.0001,0.0001,0.0001,3589.3,1332377.99985
73,NEM,XEM,2015-06-13 23:59:59,0.0002,0.0001,0.0001,0.0002,2980.4399,1398815.99984
74,NEM,XEM,2015-06-14 23:59:59,0.0002,0.0001,0.0002,0.0002,2903.48,1397267.99984
75,NEM,XEM,2015-06-15 23:59:59,0.0002,0.0001,0.0002,0.0001,9550.29,1327166.99985
76,NEM,XEM,2015-06-16 23:59:59,0.0002,0.0001,0.0001,0.0002,6373.6602,1443887.99984
77,NEM,XEM,2015-06-17 23:59:59,0.0002,0.0002,0.0002,0.0002,8667.9102,1443563.99984
78,NEM,XEM,2015-06-18 23:59:59,0.0002,0.0002,0.0002,0.0002,3683.1799,1552247.99983
79,NEM,XEM,2015-06-19 23:59:59,0.0002,0.0002,0.0002,0.0002,6742.71,1393955.99985
80,NEM,XEM,2015-06-20 23:59:59,0.0002,0.0002,0.0002,0.0002,1487.71,1421630.99984
81,NEM,XEM,2015-06-21 23:59:59,0.0002,0.0002,0.0002,0.0002,615.733,1448243.99984
82,NEM,XEM,2015-06-22 23:59:59,0.0002,0.0001,0.0002,0.0002,4899.6001,1406654.99984
83,NEM,XEM,2015-06-23 23:59:59,0.0002,0.0002,0.0002,0.0002,2517.8501,1419965.99984
84,NEM,XEM,2015-06-24 23:59:59,0.0002,0.0002,0.0002,0.0002,1656.02,1405106.99984
85,NEM,XEM,2015-06-25 23:59:59,0.0002,0.0002,0.0002,0.0002,2790.5801,1390229.99985
86,NEM,XEM,2015-06-26 23:59:59,0.0002,0.0001,0.0002,0.0001,3546.8,1335653.99985
87,NEM,XEM,2015-06-27 23:59:59,0.0002,0.0001,0.0001,0.0002,4042.8999,1409822.99984
88,NEM,XEM,2015-06-28 23:59:59,0.0002,0.0001,0.0002,0.0002,1838.37,1367702.99985
89,NEM,XEM,2015-06-29 23:59:59,0.0002,0.0001,0.0002,0.0001,2007.4,1346174.99985
90,NEM,XEM,2015-06-30 23:59:59,0.0002,0.0001,0.0001,0.0002,5197.0601,1452158.99984
91,NEM,XEM,2015-07-01 23:59:59,0.0002,0.0001,0.0002,0.0001,2224.4199,1279844.99986
92,NEM,XEM,2015-07-02 23:59:59,0.0001,0.0001,0.0001,0.0001,1322.5699,1290437.99986
93,NEM,XEM,2015-07-03 23:59:59,0.0002,0.0001,0.0001,0.0001,3872.6201,1291355.99986
94,NEM,XEM,2015-07-04 23:59:59,0.0001,0.0001,0.0001,0.0001,1574.65,1269665.99986
95,NEM,XEM,2015-07-05 23:59:59,0.0001,0.0001,0.0001,0.0001,3717.01,1158866.99987
96,NEM,XEM,2015-07-06 23:59:59,0.0001,0.0001,0.0001,0.0001,520.76,1133558.99987
97,NEM,XEM,2015-07-07 23:59:59,0.0001,0.0001,0.0001,0.0001,3976.9099,1281779.99986
98,NEM,XEM,2015-07-08 23:59:59,0.0002,0.0001,0.0001,0.0002,2406.6101,1446137.99984
99,NEM,XEM,2015-07-09 23:59:59,0.0002,0.0001,0.0002,0.0001,1678.28,1296836.99986
100,NEM,XEM,2015-07-10 23:59:59,0.0002,0.0001,0.0001,0.0001,3166.4299,1339874.99985
101,NEM,XEM,2015-07-11 23:59:59,0.0002,0.0001,0.0001,0.0002,5422.2998,1453031.99984
102,NEM,XEM,2015-07-12 23:59:59,0.0002,0.0002,0.0002,0.0002,3107.73,1417193.99984
103,NEM,XEM,2015-07-13 23:59:59,0.0002,0.0002,0.0002,0.0002,3228.54,1413737.99984
104,NEM,XEM,2015-07-14 23:59:59,0.0002,0.0001,0.0002,0.0002,970.331,1419182.99984
105,NEM,XEM,2015-07-15 23:59:59,0.0002,0.0001,0.0002,0.0001,745.785,1332854.99985
106,NEM,XEM,2015-07-16 23:59:59,0.0002,0.0001,0.0001,0.0001,1868.65,1279520.99986
107,NEM,XEM,2015-07-17 23:59:59,0.0002,0.0001,0.0001,0.0001,190.792,1337975.99985
108,NEM,XEM,2015-07-18 23:59:59,0.0002,0.0001,0.0001,0.0001,782.709,1311605.99985
109,NEM,XEM,2015-07-19 23:59:59,0.0002,0.0001,0.0001,0.0001,897.901,1331027.99985
110,NEM,XEM,2015-07-20 23:59:59,0.0002,0.0001,0.0001,0.0001,4445.75,1337165.99985
111,NEM,XEM,2015-07-21 23:59:59,0.0002,0.0001,0.0001,0.0001,2176.6899,1337453.99985
112,NEM,XEM,2015-07-22 23:59:59,0.0002,0.0001,0.0001,0.0001,1237.35,1280114.99986
113,NEM,XEM,2015-07-23 23:59:59,0.0002,0.0001,0.0001,0.0001,2965.3799,1314053.99985
114,NEM,XEM,2015-07-24 23:59:59,0.0002,0.0001,0.0001,0.0002,20017.1992,1591631.99982
115,NEM,XEM,2015-07-25 23:59:59,0.0002,0.0002,0.0002,0.0002,6331.29,1654604.99982
116,NEM,XEM,2015-07-26 23:59:59,0.0002,0.0002,0.0002,0.0002,3000.6699,1555901.99983
