serial_number,Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap
30,Bitcoin,BTC,2013-05-28 23:59:59,130.58,125.6,129.77,129.0,0.0,1446189975.0
31,Bitcoin,BTC,2013-05-29 23:59:59,132.59,127.662,129.0,132.3,0.0,1483734577.5
32,Bitcoin,BTC,2013-05-30 23:59:59,132.25,127.0,132.25,128.799,0.0,1445053940.55
33,Bitcoin,BTC,2013-05-31 23:59:59,129.9,126.4,128.799,129.0,0.0,1447870200.0
34,Bitcoin,BTC,2013-06-01 23:59:59,129.78,127.199,128.815,129.3,0.0,1451916165.0
35,Bitcoin,BTC,2013-06-02 23:59:59,129.4,115.05,129.3,122.292,0.0,1373837499.9
36,Bitcoin,BTC,2013-06-03 23:59:59,122.5,116.0,122.5,122.222,0.0,1373708057.9
37,Bitcoin,BTC,2013-06-04 23:59:59,123.84,119.1,120.737,121.42,0.0,1365337545.0
38,Bitcoin,BTC,2013-06-05 23:59:59,123.469,119.899,121.4,121.65,0.0,1368486468.75
39,Bitcoin,BTC,2013-06-06 23:59:59,123.1,117.25,121.9,118.0,0.0,1327960200.0
40,Bitcoin,BTC,2013-06-07 23:59:59,119.0,106.42,118.97,111.5,0.0,1255258637.5
41,Bitcoin,BTC,2013-06-08 23:59:59,111.415,107.3,111.0,108.3,0.0,1219717920.0
42,Bitcoin,BTC,2013-06-09 23:59:59,108.99,88.5,107.892,100.0,0.0,1126642500.0
43,Bitcoin,BTC,2013-06-10 23:59:59,110.101,95.002,100.437,106.35,0.0,1198638945.0
44,Bitcoin,BTC,2013-06-11 23:59:59,109.6,104.0,106.35,108.9,0.0,1227874725.0
45,Bitcoin,BTC,2013-06-12 23:59:59,111.787,106.734,109.0,108.15,0.0,1219969852.5
46,Bitcoin,BTC,2013-06-13 23:59:59,110.3,100.53,108.776,104.0,0.0,1173637400.0
47,Bitcoin,BTC,2013-06-14 23:59:59,104.7,98.0,103.949,99.9789,0.0,1128709292.08
48,Bitcoin,BTC,2013-06-15 23:59:59,103.7,98.0,100.0,99.9881,0.0,1129245603.78
49,Bitcoin,BTC,2013-06-16 23:59:59,101.6,98.9466,99.8,99.51,0.0,1124306271.75
50,Bitcoin,BTC,2013-06-17 23:59:59,102.21,99.0,99.9,101.7,0.0,1149418485.0
51,Bitcoin,BTC,2013-06-18 23:59:59,111.111,101.033,101.95,107.4,0.0,1214216070.0
52,Bitcoin,BTC,2013-06-19 23:59:59,110.225,105.755,107.05,108.25,0.0,1224193837.5
53,Bitcoin,BTC,2013-06-20 23:59:59,114.3,107.5,108.251,110.15,0.0,1246104920.0
54,Bitcoin,BTC,2013-06-21 23:59:59,114.99,107.685,111.29,109.5,0.0,1239214237.5
55,Bitcoin,BTC,2013-06-22 23:59:59,109.956,107.514,109.5,108.3,0.0,1226110327.5
56,Bitcoin,BTC,2013-06-23 23:59:59,108.8,106.234,108.2,107.6,0.0,1218626490.0
57,Bitcoin,BTC,2013-06-24 23:59:59,108.334,100.98,107.9,102.737,0.0,1163935725.67
58,Bitcoin,BTC,2013-06-25 23:59:59,106.47,101.01,102.09,103.95,0.0,1178086140.0
59,Bitcoin,BTC,2013-06-26 23:59:59,105.489,102.792,103.329,104.0,0.0,1179105200.0
60,Bitcoin,BTC,2013-06-27 23:59:59,104.0,101.1,104.0,101.437,0.0,1150468022.9
